channel,ROI_mean,ROI_hdi_low,ROI_hdi_high
spend_channel_2,13.834621911454827,0.9864156324545048,33.5479713772252
spend_channel_1,2.567600836929815,0.17323002861212716,6.964371639259992
spend_channel_6,2.425621711570793,1.0129668646807872,3.984069706356352
spend_channel_4,2.1649321819667207,0.1865487811483693,6.055957323316764
spend_channel_5,1.3950514439083763,0.3247350244878301,2.6885799666702654
spend_channel_3,1.0400434971125796,0.17053213859759997,2.1130225036390806
spend_channel_7,0.9335222002549572,0.3814413919954194,1.6038965387510316
